synthetic_index,matched_real_index,p_duplicate,near_duplicate,exact_match,blocking_match,cae_levenshtein,cae_jaccard,cae_jaro_winkler,win_levenshtein,win_jaccard,win_jaro_winkler,value_ratio,cpv_match,country_match
64,4320.0,0.005115274805575609,0,0,1,0.053333333333333344,0.0,0.3840432724814063,1.0,1.0,1.0,1.6249461736579977e-08,1.0,1.0
65,4308.0,0.005115274805575609,0,0,1,0.052980132450331174,0.0,0.3688418577307466,1.0,1.0,1.0,3.292792472412985e-08,1.0,1.0
66,2901.0,0.005115274805575609,0,0,1,0.18181818181818177,0.0,0.4154135338345865,1.0,1.0,1.0,0.7563781786417154,1.0,1.0
67,,0.0,0,0,0,,,,,,,,,
68,9702.0,0.9134832620620728,1,0,1,0.22535211267605637,0.0,0.526176552492342,1.0,1.0,1.0,0.9871967366773927,1.0,1.0
69,1936.0,0.005115274805575609,0,0,1,0.17391304347826086,0.0,0.36451612903225805,1.0,1.0,1.0,0.0021523710135460186,1.0,1.0
70,,0.0,0,0,0,,,,,,,,,
71,2093.0,0.005115274805575609,0,0,1,0.19444444444444442,0.0,0.49556650246305417,1.0,1.0,1.0,0.17265499030062723,1.0,1.0
72,2245.0,0.005115274805575609,0,0,1,0.26086956521739135,0.0,0.4300595238095238,1.0,1.0,1.0,0.455934252686899,1.0,1.0
73,4308.0,0.005115274805575609,0,0,1,0.05319148936170215,0.0,0.23615245567478174,1.0,1.0,1.0,0.4976127240846232,1.0,1.0
74,1945.0,0.005115274805575609,0,0,1,0.25263157894736843,0.0,0.502983603154836,1.0,1.0,1.0,0.05087425066865938,1.0,1.0
75,5939.0,0.011927339248359203,0,0,1,0.38235294117647056,0.0,0.6151404151404152,1.0,1.0,1.0,0.20585848891218114,1.0,1.0
76,266.0,0.00029119482496753335,0,0,1,0.058394160583941646,0.0,0.2671108198631134,0.0,0.0,0.0,0.3862716403268492,1.0,1.0
77,2888.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.15056771897347884,1.0,1.0
78,2384.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.1139999009650911,1.0,1.0
79,987.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.1409850855986574,1.0,1.0
80,8147.0,0.005115274805575609,0,0,1,0.25806451612903225,0.0,0.42366946778711484,1.0,1.0,1.0,3.913741145160659e-05,1.0,1.0
81,2898.0,0.008510775864124298,0,0,1,0.375,0.0,0.4761904761904761,1.0,1.0,1.0,0.15483332599929284,1.0,1.0
82,2126.0,0.9104421138763428,1,0,1,0.16417910447761197,0.0,0.5412698412698412,1.0,1.0,1.0,0.8670389931149979,1.0,1.0
83,2449.0,0.022250643000006676,0,0,1,0.3945578231292517,0.05555555555555555,0.6850147411092684,1.0,1.0,1.0,0.2959327174916395,1.0,1.0
84,11.0,0.005115274805575609,0,0,1,0.20512820512820518,0.0,0.5313176406926406,1.0,1.0,1.0,0.59504752867179,1.0,1.0
85,2051.0,0.005115274805575609,0,0,1,0.3106796116504854,0.0,0.5360696517412936,1.0,1.0,1.0,0.10948467940525822,1.0,1.0
86,1936.0,0.005115274805575609,0,0,1,0.19512195121951215,0.0,0.4204301075268817,1.0,1.0,1.0,0.011633227791109904,1.0,1.0
87,1939.0,0.005115274805575609,0,0,1,0.22857142857142854,0.0,0.4466666666666666,1.0,1.0,1.0,2.734427115959274e-08,1.0,1.0
88,2888.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,8.904699836459845e-09,1.0,1.0
89,984.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,5.6687735608401125e-09,1.0,1.0
90,1935.0,0.005115274805575609,0,0,1,0.24242424242424243,0.0,0.4154135338345865,1.0,1.0,1.0,0.501211412057086,1.0,1.0
91,490.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.3252518050868052,1.0,1.0
92,8142.0,0.9973860383033752,1,0,1,1.0,1.0,1.0,0.2857142857142857,0.0,0.5236430236430237,0.9439005528176029,1.0,1.0
93,2106.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.296914988213266e-08,1.0,1.0
94,2725.0,0.005115274805575609,0,0,1,0.3125,0.0,0.4761904761904761,1.0,1.0,1.0,0.22151205101180024,1.0,1.0
95,4805.0,0.005115274805575609,0,0,1,0.2666666666666667,0.0,0.4324116743471582,1.0,1.0,1.0,0.4041475268176064,1.0,1.0
96,2910.0,0.005115274805575609,0,0,1,0.32727272727272727,0.0,0.5525525525525525,1.0,1.0,1.0,0.07872869696288974,1.0,1.0
97,5940.0,0.005115274805575609,0,0,1,0.16000000000000003,0.0,0.3978662503252666,1.0,1.0,1.0,0.10416660870529204,1.0,1.0
98,4805.0,0.005115274805575609,0,0,1,0.2666666666666667,0.0,0.4324116743471582,1.0,1.0,1.0,0.09360328237433592,1.0,1.0
99,,0.0,0,0,0,,,,,,,,,
100,4619.0,0.005969837307929993,0,0,1,1.0,1.0,1.0,0.34782608695652173,0.0,0.44067044067044064,0.27416978691946514,1.0,1.0
101,2545.0,0.9181942343711853,1,0,1,0.2622950819672131,0.0,0.4555471124620061,1.0,1.0,1.0,0.9897937300132089,1.0,1.0
102,987.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.013376335266251801,1.0,1.0
103,6034.0,0.005969837307929993,0,0,1,1.0,1.0,1.0,0.2222222222222222,0.0,0.4074693422519509,0.7819663535262519,1.0,1.0
104,996.0,0.034987062215805054,0,0,1,0.9230769230769231,0.7142857142857143,0.9699063231850117,1.0,1.0,1.0,1.4407594156687547e-07,1.0,1.0
105,2931.0,0.005115274805575609,0,0,1,0.2790697674418605,0.0,0.4907635467980295,1.0,1.0,1.0,1.1934598400763816e-07,1.0,1.0
106,2106.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.296914988213266e-08,1.0,1.0
107,1945.0,0.005115274805575609,0,0,1,0.25263157894736843,0.0,0.502983603154836,1.0,1.0,1.0,0.3171418270391666,1.0,1.0
108,176.0,0.00029119482496753335,0,0,1,0.05594405594405594,0.0,0.37892555396142197,0.0,0.0,0.0,0.8127653194693311,1.0,1.0
109,,0.0,0,0,0,,,,,,,,,
110,1934.0,0.005969837307929993,0,0,1,1.0,1.0,1.0,0.19999999999999996,0.0,0.47985347985347987,0.7397328881809144,1.0,1.0
111,1937.0,0.005115274805575609,0,0,1,0.2857142857142857,0.0,0.396969696969697,1.0,1.0,1.0,0.002478061756875173,1.0,1.0
112,2063.0,0.005115274805575609,0,0,1,0.2407407407407407,0.0,0.5022396173081104,1.0,1.0,1.0,0.44291384759370606,1.0,1.0
113,2108.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.03778466659184809,1.0,1.0
114,11.0,0.005115274805575609,0,0,1,0.20512820512820518,0.0,0.5313176406926406,1.0,1.0,1.0,3.334728361364504e-09,1.0,1.0
115,8060.0,0.005115274805575609,0,0,1,0.2222222222222222,0.0,0.4004329004329004,1.0,1.0,1.0,0.2188243859328438,1.0,1.0
116,2901.0,0.005115274805575609,0,0,1,0.18181818181818177,0.0,0.4154135338345865,1.0,1.0,1.0,0.8042424695826841,1.0,1.0
117,1048.0,0.008510775864124298,0,0,1,0.368421052631579,0.0,0.5615079365079364,1.0,1.0,1.0,2.768901940744816e-06,1.0,1.0
118,2754.0,0.005115274805575609,0,0,1,0.303030303030303,0.0,0.5391604010025063,1.0,1.0,1.0,0.6559805091125414,1.0,1.0
119,,0.0,0,0,0,,,,,,,,,
120,9422.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.17533437235235003,1.0,1.0
121,,0.0,0,0,0,,,,,,,,,
122,2175.0,0.005115274805575609,0,0,1,0.25,0.0,0.488232074438971,1.0,1.0,1.0,0.15281089226189767,1.0,1.0
123,266.0,0.00029119482496753335,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012096344664556991,1.0,1.0
124,2892.0,0.005115274805575609,0,0,1,0.25,0.0,0.3952380952380952,1.0,1.0,1.0,0.5315440926511538,1.0,1.0
125,617.0,0.005115274805575609,0,0,1,0.32835820895522383,0.0,0.5241506859153917,1.0,1.0,1.0,0.009072874741684599,1.0,1.0
126,2067.0,0.005115274805575609,0,0,1,0.3098591549295775,0.0,0.5081031118414296,1.0,1.0,1.0,1.688048615800135e-08,1.0,1.0
127,11.0,0.005115274805575609,0,0,1,0.20512820512820518,0.0,0.5313176406926406,1.0,1.0,1.0,0.25782537516186,1.0,1.0
128,8155.0,0.022250643000006676,0,0,1,0.4565217391304348,0.09090909090909091,0.6482761468268715,1.0,1.0,1.0,0.6282546189228709,1.0,1.0
129,4315.0,0.005115274805575609,0,0,1,0.21818181818181814,0.0,0.5096786682152535,1.0,1.0,1.0,0.08234151076276408,1.0,1.0
130,2063.0,0.005349151324480772,0,0,1,0.32499999999999996,0.0,0.5778237865194386,1.0,1.0,1.0,0.034198240187636245,1.0,1.0
131,4313.0,0.005115274805575609,0,0,1,0.046511627906976716,0.0,0.37138432608815886,1.0,1.0,1.0,0.5964806562830836,1.0,1.0
132,,0.0,0,0,0,,,,,,,,,
133,4313.0,0.005115274805575609,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.4235581248924902,1.0,1.0
134,4315.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.11981674018774019,1.0,1.0
135,151.0,0.005115274805575609,0,0,1,0.044117647058823484,0.0,0.3099647266313933,1.0,1.0,1.0,0.3762092446236727,1.0,1.0
136,8060.0,0.005115274805575609,0,0,1,0.2222222222222222,0.0,0.4004329004329004,1.0,1.0,1.0,0.325886802361634,1.0,1.0
137,2242.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6301349181530467,1.0,1.0
138,,0.0,0,0,0,,,,,,,,,
139,2873.0,0.005115274805575609,0,0,1,0.2325581395348837,0.0,0.3784893267651888,1.0,1.0,1.0,0.09750540273562282,1.0,1.0
140,176.0,0.05770323798060417,0,0,1,0.06711409395973156,0.0,0.38513419552218053,0.046511627906976716,0.0,0.0,0.8882174407593512,1.0,1.0
141,,0.0,0,0,0,,,,,,,,,
142,176.0,0.00029119482496753335,0,0,1,0.10404624277456642,0.0,0.37962809536960324,0.025316455696202556,0.0,0.35177404295051357,0.10639980996952977,1.0,1.0
143,,0.0,0,0,0,,,,,,,,,
144,1156.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.5446007258636553e-06,1.0,1.0
145,2097.0,0.01159631833434105,0,0,1,0.4,0.0,0.6046491228070175,1.0,1.0,1.0,0.5710272621491311,1.0,1.0
146,1991.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.014542762812544659,1.0,1.0
147,1945.0,0.005115274805575609,0,0,1,0.2068965517241379,0.0,0.5242542845282571,1.0,1.0,1.0,0.3171390676020566,1.0,1.0
148,957.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.039126764354433e-08,1.0,1.0
149,2384.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.18163346631713914,1.0,1.0
150,984.0,0.005115274805575609,0,0,1,0.09090909090909094,0.0,0.3988095238095238,1.0,1.0,1.0,5.6687735608401125e-09,1.0,1.0
151,2063.0,0.005115274805575609,0,0,1,0.2857142857142857,0.0,0.5095238095238095,1.0,1.0,1.0,0.29665266201720103,1.0,1.0
152,3.0,0.005115274805575609,0,0,1,0.3137254901960784,0.0,0.4678249678249678,1.0,1.0,1.0,1.99324687957201e-08,1.0,1.0
153,2113.0,0.005115274805575609,0,0,1,0.33333333333333337,0.0,0.48809523809523814,1.0,1.0,1.0,0.566031318217228,1.0,1.0
154,8091.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.6765084983521799,1.0,1.0
155,2106.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.45520754411343184,1.0,1.0
156,4308.0,0.005115274805575609,0,0,1,0.052980132450331174,0.0,0.3688418577307466,1.0,1.0,1.0,0.4043213207289339,1.0,1.0
157,1013.0,0.9999104738235474,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
158,6559.0,0.005115274805575609,0,0,1,0.17647058823529416,0.0,0.4481922398589065,1.0,1.0,1.0,0.05608992373976184,1.0,1.0
159,6031.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.1301338589308524,1.0,1.0
160,6559.0,0.005115274805575609,0,0,1,0.17647058823529416,0.0,0.4481922398589065,1.0,1.0,1.0,0.002211343455853677,1.0,1.0
161,8361.0,0.0243740975856781,0,0,1,1.0,1.0,1.0,0.72,0.3333333333333333,0.777065527065527,0.07573658341075969,1.0,1.0
162,,0.0,0,0,0,,,,,,,,,
163,2242.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.11221099589894462,1.0,1.0
164,,0.0,0,0,0,,,,,,,,,
165,2063.0,0.005115274805575609,0,0,1,0.2666666666666667,0.0,0.5314699792960663,1.0,1.0,1.0,0.17705237279657682,1.0,1.0
166,4313.0,0.005115274805575609,0,0,1,0.07526881720430112,0.0,0.355674925796877,1.0,1.0,1.0,0.4798753374090159,1.0,1.0
167,2931.0,0.005115274805575609,0,0,1,0.2790697674418605,0.0,0.4907635467980295,1.0,1.0,1.0,0.18656060977190833,1.0,1.0
168,2929.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.10220311585069976,1.0,1.0
169,,0.0,0,0,0,,,,,,,,,
170,,0.0,0,0,0,,,,,,,,,
171,2110.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.12948882212453375,1.0,1.0
172,2929.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.5057742598104502,1.0,1.0
173,6183.0,0.005115274805575609,0,0,1,0.19999999999999996,0.0,0.3131868131868132,1.0,1.0,1.0,0.037775422913958065,1.0,1.0
174,2722.0,0.005115274805575609,0,0,1,0.05504587155963303,0.0,0.5249205770532784,1.0,1.0,1.0,0.3838008366823832,1.0,1.0
175,,0.0,0,0,0,,,,,,,,,
176,393.0,0.005115274805575609,0,0,1,0.05319148936170215,0.0,0.3099686751428045,1.0,1.0,1.0,1.0356145782221439e-07,1.0,1.0
177,1048.0,0.008510775864124298,0,0,1,0.368421052631579,0.0,0.5615079365079364,1.0,1.0,1.0,8.752499086133203e-07,1.0,1.0
178,1013.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.371649013359172e-08,1.0,1.0
179,2113.0,0.005115274805575609,0,0,1,0.33333333333333337,0.0,0.48809523809523814,1.0,1.0,1.0,0.38179225694963714,1.0,1.0
180,2161.0,0.01159631833434105,0,0,1,0.4,0.09090909090909091,0.6035939128622055,1.0,1.0,1.0,0.10989478347179886,1.0,1.0
181,,0.0,0,0,0,,,,,,,,,
182,954.0,0.9181942343711853,1,0,1,0.23529411764705888,0.0,0.40238095238095245,1.0,1.0,1.0,0.9411589235549285,1.0,1.0
183,8109.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.10231878374726376,1.0,1.0
184,1932.0,0.005969837307929993,0,0,1,1.0,1.0,1.0,0.33333333333333337,0.0,0.5571095571095571,0.10338427077684713,1.0,1.0
185,6031.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0785659818132205e-06,1.0,1.0
186,2161.0,0.022250643000006676,0,0,1,0.4329896907216495,0.07692307692307693,0.6820790208214144,1.0,1.0,1.0,0.19842159542242618,1.0,1.0
187,,0.0,0,0,0,,,,,,,,,
188,1013.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.9105256914076132e-07,1.0,1.0
189,1048.0,0.008510775864124298,0,0,1,0.368421052631579,0.0,0.5615079365079364,1.0,1.0,1.0,1.12988522973665e-06,1.0,1.0
190,10.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.17260965052076188,1.0,1.0
191,8060.0,0.005115274805575609,0,0,1,0.2222222222222222,0.0,0.4004329004329004,1.0,1.0,1.0,0.46383044458396094,1.0,1.0
192,8420.0,0.005969837307929993,0,0,1,1.0,1.0,1.0,0.2857142857142857,0.0,0.5372960372960373,0.2094542468855806,1.0,1.0
193,,0.0,0,0,0,,,,,,,,,
194,2118.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.17425230219949908,1.0,1.0
195,954.0,0.9334439635276794,1,0,1,0.23529411764705888,0.0,0.40238095238095245,1.0,1.0,1.0,0.9342664389664791,1.0,1.0
196,222.0,0.005115274805575609,0,0,1,0.04878048780487809,0.0,0.3747474747474748,1.0,1.0,1.0,0.05699734584554176,1.0,1.0
197,2047.0,0.005115274805575609,0,0,1,0.3113207547169812,0.0,0.5234007513766662,1.0,1.0,1.0,0.21362678911996938,1.0,1.0
198,2106.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.2599935992234539,1.0,1.0
199,2160.0,0.9999104738235474,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9527812853655193,1.0,1.0
200,971.0,0.005969837307929993,0,0,1,1.0,1.0,1.0,0.2222222222222222,0.0,0.43856837606837606,1.7796810305507886e-08,1.0,1.0
201,,0.0,0,0,0,,,,,,,,,
202,2901.0,0.005115274805575609,0,0,1,0.18181818181818177,0.0,0.4154135338345865,1.0,1.0,1.0,0.0697481504729346,1.0,1.0
203,,0.0,0,0,0,,,,,,,,,
204,8155.0,0.005115274805575609,0,0,1,0.15189873417721522,0.0,0.4456247456247457,1.0,1.0,1.0,6.6634258428737265e-09,1.0,1.0
205,954.0,0.005115274805575609,0,0,1,0.23529411764705888,0.0,0.40238095238095245,1.0,1.0,1.0,0.5964113961663184,1.0,1.0
206,984.0,0.005115274805575609,0,0,1,0.2222222222222222,0.0,0.4632034632034632,1.0,1.0,1.0,5.6687735608401125e-09,1.0,1.0
207,490.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.2700817577417365,1.0,1.0
208,997.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.9840349546991523e-08,1.0,1.0
209,984.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.44196463382394907,1.0,1.0
210,,0.0,0,0,0,,,,,,,,,
211,2113.0,0.00717861857265234,0,0,1,0.3373493975903614,0.0,0.6016092603049125,1.0,1.0,1.0,0.25684853876456737,1.0,1.0
212,1048.0,0.008510775864124298,0,0,1,0.368421052631579,0.0,0.5615079365079364,1.0,1.0,1.0,1.1400677479563994e-06,1.0,1.0
213,2726.0,0.005115274805575609,0,0,1,0.2597402597402597,0.0,0.5019240019240019,1.0,1.0,1.0,0.17818355854679804,1.0,1.0
214,151.0,0.005115274805575609,0,0,1,0.06134969325153372,0.0,0.33265993265993266,1.0,1.0,1.0,0.7445468413836059,1.0,1.0
215,2180.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.34649992771005744,1.0,1.0
216,,0.0,0,0,0,,,,,,,,,
217,2097.0,0.005115274805575609,0,0,1,0.2564102564102564,0.0,0.3857142857142857,1.0,1.0,1.0,0.13562087747931303,1.0,1.0
218,8155.0,0.022250643000006676,0,0,1,0.4565217391304348,0.09090909090909091,0.6482761468268715,1.0,1.0,1.0,0.10064914972199218,1.0,1.0
219,490.0,0.034987062215805054,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,9.611111367407415e-08,1.0,1.0
220,,0.0,0,0,0,,,,,,,,,
221,156.0,0.005115274805575609,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,1.6112960879020023e-07,1.0,1.0
