pair_id,type,perturbations,cpv_varied,cae_levenshtein,cae_jaccard,cae_jaro_winkler,win_levenshtein,win_jaccard,win_jaro_winkler,value_ratio,cpv_match,country_match,label
non_1323,real_non_duplicate,none,0,0.3076923076923077,0.0,0.5939366872202694,0.24137931034482762,0.0,0.4955988455988456,0.11290283774832152,0,0,0
non_935,real_non_duplicate,none,0,0.3972602739726028,0.0,0.6509552538964304,0.4,0.3333333333333333,0.5555555555555555,0.060565436014168375,0,1,0
non_1425,real_non_duplicate,none,0,0.276595744680851,0.0,0.5868193952939715,0.36363636363636365,0.0,0.4780651340996169,0.028591281587712306,0,0,0
non_998,real_non_duplicate,none,0,0.26086956521739135,0.0,0.5709956709956711,0.3207547169811321,0.25,0.5982467532467532,0.10864513446080974,0,1,0
non_1337,real_non_duplicate,none,0,0.28776978417266186,0.0,0.49928132309790946,0.038961038961038974,0.0,0.5103408718452966,3.3805845295689455e-09,0,0,0
non_1164,real_non_duplicate,none,0,0.36170212765957444,0.0,0.617003367003367,0.6181818181818182,0.42857142857142855,0.754842105263158,0.05867749551500368,0,1,0
dup_1717,synthetic_duplicate,"case,name_truncation",0,0.6355140186915889,0.09090909090909091,0.83003861003861,0.8961748633879781,0.09090909090909091,0.8882402729196356,0.86733416829891,1,1,1
non_520,real_non_duplicate,none,0,0.02985074626865669,0.0,0.3533452807646356,0.05714285714285716,0.0,0.37145969498910675,0.12358340001945863,0,0,0
dup_1091,synthetic_duplicate,"word_drop,word_order",0,0.7333333333333334,0.36363636363636365,0.7193193193193194,0.5853658536585367,0.0,0.7307081807081808,0.8827531407603454,1,1,1
dup_1676,synthetic_duplicate,"name_truncation,encoding",0,0.96,0.3333333333333333,0.9820512820512821,0.9411764705882353,0.2,0.9777777777777777,0.9414037417294121,1,1,1
dup_516,synthetic_duplicate,"name_truncation,word_drop",0,0.8235294117647058,0.42857142857142855,0.9400000000000001,0.33333333333333337,0.0,0.4333333333333333,0.962939010063415,1,1,1
dup_915,synthetic_duplicate,"case,word_order",0,0.96,0.375,0.9840682788051209,0.8431372549019608,0.18181818181818182,0.9304713584288052,0.9846258993239035,1,1,1
non_475,real_non_duplicate,none,0,0.25806451612903225,0.0,0.4870370370370371,0.21621621621621623,0.0,0.4920168067226891,2.6744726466999036e-11,0,0,0
non_1590,real_non_duplicate,none,0,0.2857142857142857,0.0,0.544573268921095,0.32432432432432434,0.0,0.46718559218559214,0.03496394934705184,0,0,0
non_1063,real_non_duplicate,none,0,0.3157894736842105,0.0,0.5937813230872034,0.2777777777777778,0.0,0.47141264532568883,0.00831605545008602,0,0,0
non_1373,real_non_duplicate,none,0,0.2142857142857143,0.0,0.49390968508615574,0.3448275862068966,0.0,0.603454415954416,0.014176648504924153,0,0,0
dup_1879,synthetic_duplicate,word_drop,1,0.7272727272727273,0.6666666666666666,0.9142857142857143,0.8387096774193549,0.42857142857142855,0.9159433962264151,0.9392645353956461,0,1,1
non_1301,real_non_duplicate,none,0,0.23404255319148937,0.0,0.5028864897285951,0.2142857142857143,0.0,0.483065953654189,0.07710456425216702,0,0,0
non_1400,real_non_duplicate,none,0,0.27118644067796616,0.0,0.5139043726000248,0.25,0.0,0.44688644688644685,0.24938566322220054,0,0,0
non_1990,real_non_duplicate,none,0,0.2978723404255319,0.0,0.486935286935287,0.4,0.0,0.620414673046252,0.8557805941869191,0,0,0
non_999,real_non_duplicate,none,0,0.32258064516129037,0.09090909090909091,0.570164437012263,0.368421052631579,0.0,0.5985449735449735,0.42359783,0,0,0
dup_1065,synthetic_duplicate,"abbreviation,name_truncation",0,0.6666666666666667,0.2,0.9,0.9387755102040817,0.4444444444444444,0.9756666666666667,0.976407100683121,1,1,1
non_254,real_non_duplicate,none,0,0.02298850574712641,0.0,0.34981060606060604,0.045454545454545414,0.0,0.3737373737373737,0.510746502983762,0,0,0
dup_596,synthetic_duplicate,"word_order,punctuation_spacing",1,0.6857142857142857,1.0,0.9371428571428572,0.9411764705882353,0.4,0.9683076923076923,0.9921884920788616,0,1,1
non_1219,real_non_duplicate,none,0,0.32432432432432434,0.0,0.5803592358180966,0.23529411764705888,0.0,0.4157509157509158,1.5296757399485163e-08,0,0,0
dup_656,synthetic_duplicate,"encoding,word_drop",0,0.8990825688073394,0.2727272727272727,0.9555816670102384,0.6896551724137931,0.2,0.8852631578947369,0.888274090838669,1,1,1
non_330,real_non_duplicate,none,0,0.49056603773584906,0.16666666666666666,0.6842712842712843,0.21621621621621623,0.0,0.4849206349206349,0.00038847471380159865,0,1,0
dup_1679,synthetic_duplicate,"word_drop,name_truncation,encoding",1,0.950354609929078,0.3076923076923077,0.8688942610889216,0.9032258064516129,0.4444444444444444,0.9426190476190476,0.9020573544959526,0,1,1
non_1707,real_non_duplicate,none,0,0.2857142857142857,0.0,0.48579236929099084,0.1428571428571429,0.0,0.5822222222222222,0.5281275675675676,0,0,0
non_1188,real_non_duplicate,none,0,0.29268292682926833,0.0,0.5946769280102613,0.12,0.0,0.46296296296296297,0.03452233733333333,0,0,0
non_1938,real_non_duplicate,none,0,0.125,0.0,0.5615819209039548,0.2571428571428571,0.0,0.5079365079365079,0.006467779687720666,0,0,0
dup_1963,synthetic_duplicate,"punctuation_spacing,case,abbreviation",0,0.9523809523809523,0.2857142857142857,0.9277150537634409,0.8367346938775511,0.2,0.8620816671245561,0.9074898612834232,1,1,1
dup_38,synthetic_duplicate,punctuation_spacing,0,0.9066666666666666,0.2,0.8309033014915368,0.9009009009009009,0.16666666666666666,0.9229986962190352,0.9476248611496703,1,1,1
dup_1619,synthetic_duplicate,"abbreviation,name_truncation",0,0.6461538461538461,0.2631578947368421,0.8383349236641221,0.9538461538461538,0.5,0.9816287878787879,0.9829603574226574,1,1,1
non_1099,real_non_duplicate,none,0,0.196078431372549,0.0,0.4611801242236025,0.171875,0.0,0.4429784052425562,0.12702321596647098,0,0,0
non_700,real_non_duplicate,none,0,0.3745019920318725,0.08333333333333333,0.6662678901131329,0.5454545454545454,0.375,0.6508496732026144,0.06710690455035558,0,1,0
dup_78,synthetic_duplicate,"name_truncation,abbreviation",0,0.8108108108108107,0.14285714285714285,0.9107352941176471,0.975609756097561,0.42857142857142855,0.9904761904761905,0.9575397185632817,1,1,1
non_1906,real_non_duplicate,none,0,0.2588235294117647,0.0,0.448937908496732,0.3076923076923077,0.0,0.48183760683760685,0.3926327925123587,0,0,0
non_1776,real_non_duplicate,none,0,0.2692307692307693,0.0,0.5590837854128993,0.3157894736842105,0.0,0.34761904761904766,0.08257541621364398,0,0,0
non_1702,real_non_duplicate,none,0,0.28846153846153844,0.0,0.5591478696741855,0.11111111111111116,0.0,0.3541666666666667,0.26450270550242705,0,0,0
dup_1916,synthetic_duplicate,"word_drop,name_truncation,case",0,0.1367521367521367,0.0,0.6077981651376146,0.9130434782608696,0.16666666666666666,0.9015151515151515,0.9375398910383843,1,1,1
dup_1784,synthetic_duplicate,case,0,0.525,0.0,0.673015873015873,0.5454545454545454,0.0,0.675228952885358,0.9604667625268158,1,1,1
non_575,real_non_duplicate,none,0,0.25263157894736843,0.0,0.5137002955149067,0.3111111111111111,0.0,0.5381181318681318,0.9393037463562545,0,0,0
non_963,real_non_duplicate,none,0,0.4626865671641791,0.058823529411764705,0.6160660271368076,0.2807017543859649,0.0,0.4429667519181586,0.07250798236571018,0,0,0
non_819,real_non_duplicate,none,0,0.2571428571428571,0.0,0.5330652527193576,0.1428571428571429,0.0,0.3308895405669599,0.12773271982038437,0,0,0
dup_776,synthetic_duplicate,"encoding,word_order",0,0.9523809523809523,0.42857142857142855,0.8973209170632822,0.6666666666666667,0.3333333333333333,0.8966951566951566,0.8949752282046322,1,1,1
non_83,real_non_duplicate,none,0,0.2530120481927711,0.0,0.500117702448211,0.2564102564102564,0.0,0.48640819964349374,0.044962822023350425,0,0,0
dup_1978,synthetic_duplicate,"word_order,case",0,0.7142857142857143,0.2857142857142857,0.6875453885257806,0.8363636363636364,0.3,0.925132625994695,0.9788970438216805,1,1,1
dup_1438,synthetic_duplicate,"punctuation_spacing,word_order",0,0.7083333333333333,1.0,0.95,0.7037037037037037,1.0,0.9407407407407408,0.9421481211835744,1,1,1
dup_393,synthetic_duplicate,word_order,0,0.8787878787878788,1.0,0.9757575757575758,0.75,1.0,0.7724358974358975,0.9234259312917164,1,1,1
dup_1140,synthetic_duplicate,"punctuation_spacing,word_order,word_drop",0,0.88,0.375,0.9571428571428571,0.8076923076923077,0.5,0.9164362519201228,0.9730254617973995,1,1,1
dup_594,synthetic_duplicate,"encoding,name_truncation,word_drop",0,0.7906976744186046,0.75,0.895475113122172,0.7555555555555555,0.3333333333333333,0.9096638655462185,0.9537001849971589,1,1,1
non_420,real_non_duplicate,none,0,0.44999999999999996,0.0,0.6968253968253967,0.2962962962962963,0.0,0.5786816269284712,0.10785501448745127,0,1,0
dup_1475,synthetic_duplicate,"name_truncation,case",0,0.6666666666666667,0.6,0.7748148148148147,0.8823529411764706,0.3333333333333333,0.9541666666666667,0.9481099484689715,1,1,1
non_690,real_non_duplicate,none,0,0.31693989071038253,0.0,0.5621786734370041,0.32258064516129037,0.0,0.5596146000062768,5.5068808476191e-06,0,0,0
dup_715,synthetic_duplicate,case,0,0.8524590163934427,0.09090909090909091,0.8193052109181141,0.7272727272727273,0.0,0.8933333333333334,0.9546604799628985,1,1,1
dup_797,synthetic_duplicate,"abbreviation,word_drop",0,0.9464285714285714,0.7,0.9796610169491526,0.6666666666666667,0.6666666666666666,0.40972222222222215,0.8852413132415564,1,1,1
non_252,real_non_duplicate,none,0,0.3302752293577982,0.07692307692307693,0.5912037037037038,0.2692307692307693,0.0,0.4289351851851852,0.0837820899747886,0,0,0
dup_561,synthetic_duplicate,"case,punctuation_spacing",0,0.9508196721311475,0.36363636363636365,0.9045680385613645,0.8679245283018868,0.25,0.9550952380952381,0.9138892484526732,1,1,1
non_1594,real_non_duplicate,none,0,0.2272727272727273,0.0,0.46820586820586824,0.29032258064516125,0.0,0.5556722689075629,0.47622754592939043,0,0,0
dup_57,synthetic_duplicate,case,0,0.926829268292683,0.0,0.9393734335839599,0.9387755102040817,0.16666666666666666,0.9669710144927537,0.9087948587257435,1,1,1
dup_1163,synthetic_duplicate,"punctuation_spacing,encoding",0,0.9714285714285714,0.5,0.9621008403361344,0.6506024096385542,0.0,0.7376023391812866,0.9505356562777425,1,1,1
dup_1693,synthetic_duplicate,"encoding,word_order",0,0.6538461538461539,1.0,0.6961538461538462,0.8648648648648649,0.3333333333333333,0.9461988304093567,0.9695989083316938,1,1,1
dup_645,synthetic_duplicate,"word_drop,name_truncation,abbreviation",0,0.95,0.4,0.9484210526315789,0.9444444444444444,0.375,0.908359133126935,0.8859286395457754,1,1,1
non_711,real_non_duplicate,none,0,0.24242424242424243,0.0,0.5067833401166735,0.34615384615384615,0.0,0.5696428571428571,0.38819159998935293,0,0,0
non_1172,real_non_duplicate,none,0,0.31999999999999995,0.0,0.5662142473736677,0.2666666666666667,0.0,0.48888888888888893,0.7558518656758713,0,0,0
non_1749,real_non_duplicate,none,0,0.33333333333333337,0.0,0.5264069264069264,0.2727272727272727,0.0,0.6265512265512265,0.2483816429779055,0,0,0
non_164,real_non_duplicate,none,0,0.030303030303030276,0.0,0.35383659521590555,0.016129032258064502,0.0,0.35244259516104176,0.013670143539932978,0,0,0
dup_245,synthetic_duplicate,"encoding,case",0,0.9777777777777777,0.875,0.9913043478260869,0.8888888888888888,0.3333333333333333,0.9557312252964426,0.8861355132163686,1,1,1
non_1644,real_non_duplicate,none,0,0.3168316831683168,0.0,0.5251960784313726,0.2068965517241379,0.0,0.49682539682539684,0.147319023910174,0,0,0
dup_1277,synthetic_duplicate,"abbreviation,word_drop",1,0.8952380952380953,0.6666666666666666,0.8897285399853265,0.6666666666666667,0.25,0.8636601307189542,0.9226135047587584,0,1,1
dup_1176,synthetic_duplicate,encoding,0,0.5517241379310345,0.125,0.6705751210830186,0.5507246376811594,0.0,0.6660907318802055,0.9881465751927982,1,1,1
non_691,real_non_duplicate,none,0,0.27210884353741494,0.0,0.5405982905982906,0.2807017543859649,0.0,0.4823232323232323,0.20107983673922442,0,0,0
dup_1868,synthetic_duplicate,"encoding,word_drop,word_order",0,0.8701754385964913,0.6666666666666666,0.9758934818305134,0.9056603773584906,0.4,0.954131054131054,0.8994444447188311,1,1,1
non_1129,real_non_duplicate,none,0,0.25287356321839083,0.0,0.5144123606889565,0.2816901408450704,0.0,0.5228405315614618,0.538143026116828,0,0,0
dup_1998,synthetic_duplicate,"punctuation_spacing,abbreviation",0,0.8175182481751825,0.0,0.8663104372183656,0.9369369369369369,0.21428571428571427,0.8940359640359641,0.8706874049069263,1,1,1
dup_800,synthetic_duplicate,"abbreviation,word_drop,name_truncation",0,0.5454545454545454,0.5,0.875,0.6842105263157895,0.5,0.6841025641025641,0.8875084666191407,1,1,1
dup_1431,synthetic_duplicate,"punctuation_spacing,abbreviation,name_truncation",1,0.8823529411764706,0.7,0.9578947368421054,0.8633093525179856,0.14285714285714285,0.815375,0.9864219566901576,0,1,1
non_1250,real_non_duplicate,none,0,0.26086956521739135,0.0,0.5104702687249857,0.38095238095238093,0.0,0.5382996632996633,0.02139111045238515,0,1,0
non_1495,real_non_duplicate,none,0,0.19999999999999996,0.0,0.44027777777777777,0.2857142857142857,0.0,0.5213675213675213,0.1334640060990789,0,1,0
dup_1853,synthetic_duplicate,encoding,0,0.9473684210526316,0.3333333333333333,0.904012987012987,0.8936170212765957,0.14285714285714285,0.9576086956521739,0.9021924186824781,1,1,1
non_1267,real_non_duplicate,none,0,0.17582417582417587,0.0,0.4660818713450292,0.10687022900763354,0.0,0.5057889822595705,0.2526228591059075,0,0,0
non_585,real_non_duplicate,none,0,0.19999999999999996,0.0,0.534687037691633,0.4067796610169492,0.0,0.6026461510530138,0.6279881184895834,0,0,0
dup_1014,synthetic_duplicate,"word_order,word_drop",1,0.5622119815668203,0.0,0.659926581800142,0.56,0.0,0.6723012368335531,0.8618280434105517,0,1,1
non_1777,real_non_duplicate,none,0,0.27450980392156865,0.0,0.5741300366300366,0.1454545454545455,0.0,0.44503546099290786,0.037668992424242424,0,0,0
non_1222,real_non_duplicate,none,0,0.2909090909090909,0.0,0.549953314659197,0.21621621621621623,0.0,0.4688888888888889,0.007937033513557634,0,0,0
non_571,real_non_duplicate,none,0,0.31304347826086953,0.0,0.5163211611299042,0.31818181818181823,0.0,0.5214673046251993,0.0242004079692056,0,0,0
dup_1773,synthetic_duplicate,word_order,1,0.7777777777777778,0.75,0.8864468864468864,0.7234042553191489,1.0,0.8909420289855072,0.8947541761498886,0,1,1
dup_525,synthetic_duplicate,"word_order,encoding",0,0.968944099378882,0.5,0.9799002849002849,0.9166666666666666,0.42857142857142855,0.967304347826087,0.9906079479384909,1,1,1
dup_1342,synthetic_duplicate,"word_order,case,encoding",0,0.5411764705882354,0.0,0.66558212024808,0.5964912280701755,0.0,0.692883079157589,0.9887868870217948,1,1,1
dup_1538,synthetic_duplicate,word_drop,0,0.914572864321608,0.47368421052631576,0.8858246787537406,0.8313253012048193,0.17391304347826086,0.8597660818713451,0.9484648258540149,1,1,1
dup_1519,synthetic_duplicate,encoding,1,0.8702290076335878,0.0625,0.884953993375046,0.8717948717948718,0.047619047619047616,0.8723046871222597,0.9230446889728896,0,1,1
non_1723,real_non_duplicate,none,0,0.27118644067796616,0.0,0.4848060436295731,0.34782608695652173,0.0,0.5636940836940837,0.7366173759516607,0,0,0
dup_1917,synthetic_duplicate,"abbreviation,word_order,punctuation_spacing",0,0.962962962962963,0.4,0.9082621082621083,0.65625,1.0,0.8634259259259259,0.8961707870406508,1,1,1
non_533,real_non_duplicate,none,0,0.28888888888888886,0.07142857142857142,0.5531045751633986,0.43333333333333335,0.0,0.6071428571428571,0.17762496460339552,0,0,0
non_292,real_non_duplicate,none,0,0.26315789473684215,0.0,0.4635734635734636,0.36363636363636365,0.0,0.5289351851851852,7.972199981998772e-06,0,0,0
dup_1616,synthetic_duplicate,"word_order,word_drop",0,0.36363636363636365,0.0,0.6158730158730159,0.5185185185185186,0.16666666666666666,0.8416666666666667,0.9516141448212169,1,1,1
dup_1022,synthetic_duplicate,"word_order,encoding",0,0.92,0.16666666666666666,0.8923402081010777,0.7960848287112561,0.17647058823529413,0.837356848829901,0.9392047022117651,1,1,1
dup_1850,synthetic_duplicate,case,0,0.9473684210526316,0.42857142857142855,0.98,0.8979591836734694,0.3333333333333333,0.9421404682274247,0.958090034061013,1,1,1
non_1264,real_non_duplicate,none,0,0.3302752293577982,0.0,0.5583722790619343,0.2068965517241379,0.0,0.4358974358974359,0.1960883561060078,0,0,0
dup_474,synthetic_duplicate,"word_drop,name_truncation",1,0.9583333333333334,0.25,0.9833333333333334,0.8421052631578947,0.0,0.7632575757575758,0.9917581597092001,0,1,1
non_1850,real_non_duplicate,none,0,0.30000000000000004,0.0,0.49694749694749696,0.4242424242424242,0.0,0.6252088554720133,0.04257738662012551,0,0,0
non_61,real_non_duplicate,none,0,0.2272727272727273,0.0,0.4139433551198257,0.25806451612903225,0.0,0.4348484848484849,0.10462812027211682,0,0,0
dup_399,synthetic_duplicate,"word_order,punctuation_spacing,case",0,0.9813664596273292,0.5833333333333334,0.9596503359899985,0.8666666666666667,0.3333333333333333,0.9482142857142858,0.929054722245319,1,1,1
non_713,real_non_duplicate,none,0,0.2990654205607477,0.0,0.6000710521108773,0.31304347826086953,0.0,0.5980036420961078,4.620131409473654e-07,0,0,0
dup_856,synthetic_duplicate,punctuation_spacing,0,0.9482758620689655,0.5,0.9066958613791798,0.9090909090909091,0.25,0.909076109076109,0.9072063161991001,1,1,1
dup_1977,synthetic_duplicate,"encoding,name_truncation,punctuation_spacing",0,0.962962962962963,0.4444444444444444,0.8727307912213573,0.8387096774193549,0.25,0.938655462184874,0.927789027659732,1,1,1
dup_628,synthetic_duplicate,"word_order,word_drop",1,0.4444444444444444,0.0,0.5750000000000001,0.48,0.2,0.6746031746031745,0.9308895657588218,0,1,1
dup_1399,synthetic_duplicate,word_drop,0,0.8095238095238095,0.75,0.936,0.5142857142857142,0.0,0.6587951587951587,0.9660496384147238,1,1,1
dup_131,synthetic_duplicate,"name_truncation,word_drop",0,0.5882352941176471,0.6,0.8833333333333334,0.6923076923076923,0.2,0.9058823529411765,0.916632343141219,1,1,1
non_1599,real_non_duplicate,none,0,0.12658227848101267,0.0,0.5006088280060883,0.4444444444444444,0.42857142857142855,0.5470342522974102,0.01099193011332964,0,1,0
non_891,real_non_duplicate,none,0,0.2727272727272727,0.0,0.5279277252961463,0.2647058823529411,0.0,0.4688888888888889,0.15426947878945851,0,0,0
dup_1823,synthetic_duplicate,"case,name_truncation",0,0.48484848484848486,0.08333333333333333,0.6443624868282403,0.9411764705882353,0.2,0.9777777777777777,0.9666469205853543,1,1,1
dup_1851,synthetic_duplicate,"name_truncation,word_order",0,0.8450704225352113,0.5,0.9463414634146341,0.8823529411764706,0.3333333333333333,0.9541666666666667,0.935772036771748,1,1,1
dup_1941,synthetic_duplicate,"word_order,word_drop",1,0.8848484848484849,0.17647058823529413,0.8820548187444739,0.7971014492753623,0.21428571428571427,0.831010101010101,0.8675652787731938,0,1,1
dup_744,synthetic_duplicate,"punctuation_spacing,word_drop",0,0.8571428571428572,0.2857142857142857,0.8068960573476702,0.9019607843137255,0.8333333333333334,0.9642857142857142,0.9991845484761303,1,1,1
dup_757,synthetic_duplicate,"encoding,word_drop,name_truncation",0,0.21999999999999997,0.0,0.5732323232323232,0.9594594594594594,0.6666666666666666,0.9450292397660819,0.96523062946409,1,1,1
dup_1298,synthetic_duplicate,"word_drop,name_truncation",1,0.631578947368421,0.5454545454545454,0.8923076923076924,0.8875739644970414,0.2962962962962963,0.7812402933533585,0.88137035210032,0,1,1
non_708,real_non_duplicate,none,0,0.28,0.0,0.5191197691197691,0.16216216216216217,0.0,0.6136363636363636,0.40844743559990715,0,0,0
dup_1430,synthetic_duplicate,case,0,0.7215189873417722,0.0,0.6863856796462701,0.5777777777777777,0.0,0.6689560439560439,0.9005962491846558,1,1,1
dup_1704,synthetic_duplicate,"case,abbreviation",0,0.9473684210526316,0.5,0.9792099792099792,0.8823529411764706,0.3333333333333333,0.9541666666666667,0.9981608299270253,1,1,1
dup_163,synthetic_duplicate,"punctuation_spacing,case",1,0.9873417721518988,0.6,0.995,0.9473684210526316,0.75,0.9355555555555555,0.989381556219061,0,1,1
dup_1223,synthetic_duplicate,word_order,0,0.8062015503875969,0.6363636363636364,0.9072848298654751,0.7692307692307692,0.3333333333333333,0.9018885448916408,0.9797004403127804,1,1,1
non_305,real_non_duplicate,none,0,0.17021276595744683,0.0,0.4214092140921409,0.1578947368421053,0.0,0.5417407125327918,0.013155086649550706,0,1,0
non_204,real_non_duplicate,none,0,0.3711340206185567,0.07142857142857142,0.5338745168004758,0.31818181818181823,0.0,0.5388888888888889,0.42700820487040125,1,1,0
non_1792,real_non_duplicate,none,0,0.3466666666666667,0.05555555555555555,0.6155035756043179,0.2777777777777778,0.0,0.46428571428571425,0.03364507580116585,0,1,0
non_128,real_non_duplicate,none,0,0.5581395348837209,0.1,0.6826023391812864,0.31999999999999995,0.0,0.48148148148148145,0.005447553898337802,0,1,0
dup_1474,synthetic_duplicate,"encoding,word_order,word_drop",0,0.8732394366197183,0.8,0.9356451612903226,0.8571428571428572,0.6666666666666666,0.95,0.9712420964953099,1,1,1
dup_1859,synthetic_duplicate,"word_order,case,name_truncation",0,0.37073170731707317,0.1,0.8264751312944084,0.8846153846153846,0.38461538461538464,0.9108921095008052,0.9069475727696842,1,1,1
dup_1200,synthetic_duplicate,"encoding,word_drop",0,0.75,0.6666666666666666,0.7277777777777779,0.9135802469135803,0.8333333333333334,0.9681818181818181,0.8890258720391896,1,1,1
non_1428,real_non_duplicate,none,0,0.031746031746031744,0.0,0.354631507775524,0.12195121951219512,0.0,0.3315134099616858,0.026213966163631672,0,0,0
dup_1960,synthetic_duplicate,"name_truncation,case,encoding",0,0.9541284403669725,0.3333333333333333,0.9009142709142709,0.9113924050632911,0.3333333333333333,0.9549120549120548,0.92106858085479,1,1,1
dup_324,synthetic_duplicate,"punctuation_spacing,name_truncation,word_order",0,0.8947368421052632,1.0,0.9736842105263158,0.5714285714285714,0.2,0.6359307359307359,0.8799257042694195,1,1,1
non_1102,real_non_duplicate,none,0,0.3168316831683168,0.0,0.534750482492418,0.13043478260869568,0.0,0.41298527443105754,0.005800793740562359,0,0,0
non_900,real_non_duplicate,none,0,0.21875,0.0,0.526974237254611,0.2777777777777778,0.0,0.4505381099808344,0.5593680142843548,0,0,0
dup_1484,synthetic_duplicate,"word_order,abbreviation",0,0.6666666666666667,1.0,0.9012345679012346,0.8421052631578947,0.3,0.9378396797001448,0.8517275981494364,1,1,1
dup_905,synthetic_duplicate,"word_drop,abbreviation",0,0.9827586206896551,1.0,0.9264367816091954,0.8444444444444444,0.0,0.9276021080368906,0.9764273651777494,1,1,1
dup_1215,synthetic_duplicate,"name_truncation,punctuation_spacing,word_drop",0,0.5217391304347826,0.3333333333333333,0.6560317460317461,0.49523809523809526,0.0,0.6452153862278588,0.9450860869380181,1,1,1
dup_1543,synthetic_duplicate,"abbreviation,word_drop",1,0.8333333333333334,0.75,0.9428571428571428,0.8372093023255813,0.25,0.923953823953824,0.9802060465930451,0,1,1
non_127,real_non_duplicate,none,0,0.30107526881720426,0.0,0.6091954022988505,0.22784810126582278,0.0,0.5236111111111111,0.29568560036310026,1,1,0
dup_1532,synthetic_duplicate,"abbreviation,encoding",0,0.9710144927536232,0.4166666666666667,0.9795321710773862,0.9130434782608696,0.42857142857142855,0.9659090909090909,0.9679603807297046,1,1,1
non_1313,real_non_duplicate,none,0,0.2295081967213115,0.0,0.4385026737967914,0.23529411764705888,0.0,0.5222222222222223,0.4712247277936144,0,0,0
dup_1015,synthetic_duplicate,"word_order,encoding",0,0.929889298892989,0.36,0.9056997455470738,0.9496402877697842,0.6,0.9103361703196003,0.9419100063830644,1,1,1
non_817,real_non_duplicate,none,0,0.07317073170731703,0.0,0.3592615981622324,0.18045112781954886,0.0,0.3327485380116959,0.2441772306265234,0,0,0
dup_1422,synthetic_duplicate,word_order,0,0.775,1.0,0.8636752136752137,0.7008547008547008,0.38461538461538464,0.8827125506072875,0.9978342580121674,1,1,1
dup_972,synthetic_duplicate,"word_drop,punctuation_spacing,name_truncation",1,0.48484848484848486,0.0,0.8305555555555555,0.9135802469135803,0.42857142857142855,0.9399020807833537,0.8841350543978518,0,1,1
dup_1414,synthetic_duplicate,word_order,0,0.8507462686567164,0.3076923076923077,0.9156406660193477,0.9,0.0,0.96,0.8671260568267946,1,1,1
dup_359,synthetic_duplicate,"encoding,name_truncation",1,0.5641025641025641,0.5,0.8785714285714286,0.8615384615384616,0.375,0.909636757928978,0.9778590672463328,0,1,1
non_613,real_non_duplicate,none,0,0.23076923076923073,0.0,0.4928774928774929,0.32258064516129037,0.0,0.5040404040404041,0.590240542788966,0,0,0
dup_690,synthetic_duplicate,word_order,1,0.8095238095238095,0.2,0.9408521303258145,0.7777777777777778,0.5,0.8985963092877841,0.9061131245672571,0,1,1
non_682,real_non_duplicate,none,0,0.3448275862068966,0.0,0.5935129068462403,0.15384615384615385,0.0,0.48730158730158735,0.03351928783592688,0,0,0
dup_1705,synthetic_duplicate,"case,word_order,encoding",0,0.797752808988764,0.7692307692307693,0.8134192016077465,0.8888888888888888,0.25,0.956043956043956,0.9818535065898731,1,1,1
